Date,Follower_count,Comment_count,Like_count,Hashtags,Hashtag_count,Mentions,Mention_count
2016-03-26 00:56:55,238032,2552,118753,"#beyourself,#nationalpuppyday,#nascargoeswest,#scottsdalenationalgolfclub,#Repost,#babyjack,#yogamama,#lastdays,#anahatasoul,#rockitout,#countdownbegins,#yogajournal,#mantramagazine,#1,#10",15,"@enews,@brooke_selman,@offcamberstudios,@onwordjourneys,@jennigirlyoga,@repostapp.,@lifepowerpima,@danicapatrick,@onwordjourneys,@spiritualgangster,@sixstarpronutrition,@mieshatate,@mieshatate,@kylelarson42,@katelyn_sweet,@stenhousejr,@merrickpetcare",17
2016-03-30 17:25:44,238032,2552,118753,"#beyourself,#nationalpuppyday,#nascargoeswest,#scottsdalenationalgolfclub,#Repost,#babyjack,#yogamama,#lastdays,#anahatasoul,#rockitout,#countdownbegins,#yogajournal,#mantramagazine,#1,#10",15,"@enews,@brooke_selman,@offcamberstudios,@onwordjourneys,@jennigirlyoga,@repostapp.,@lifepowerpima,@danicapatrick,@onwordjourneys,@spiritualgangster,@sixstarpronutrition,@mieshatate,@mieshatate,@kylelarson42,@katelyn_sweet,@stenhousejr,@merrickpetcare",17
2016-03-30 21:35:21,238032,2552,118753,"#beyourself,#nationalpuppyday,#nascargoeswest,#scottsdalenationalgolfclub,#Repost,#babyjack,#yogamama,#lastdays,#anahatasoul,#rockitout,#countdownbegins,#yogajournal,#mantramagazine,#1,#10",15,"@enews,@brooke_selman,@offcamberstudios,@onwordjourneys,@jennigirlyoga,@repostapp.,@lifepowerpima,@danicapatrick,@onwordjourneys,@spiritualgangster,@sixstarpronutrition,@mieshatate,@mieshatate,@kylelarson42,@katelyn_sweet,@stenhousejr,@merrickpetcare",17
2016-04-04 08:01:26,238032,2552,118753,"#beyourself,#nationalpuppyday,#nascargoeswest,#scottsdalenationalgolfclub,#Repost,#babyjack,#yogamama,#lastdays,#anahatasoul,#rockitout,#countdownbegins,#yogajournal,#mantramagazine,#1,#10",15,"@enews,@brooke_selman,@offcamberstudios,@onwordjourneys,@jennigirlyoga,@repostapp.,@lifepowerpima,@danicapatrick,@onwordjourneys,@spiritualgangster,@sixstarpronutrition,@mieshatate,@mieshatate,@kylelarson42,@katelyn_sweet,@stenhousejr,@merrickpetcare",17
2016-06-10 23:20:45,277653,1265,59562,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42,@stenhousejr,@kylelarson42,@stenhousejr",9
2016-06-10 23:20:56,277653,1265,59562,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42,@stenhousejr,@kylelarson42,@stenhousejr",9
2016-06-12 11:34:14,278243,1288,60174,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42,@stenhousejr,@kylelarson42,@stenhousejr",9
2016-06-12 11:34:30,278243,1288,60174,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42,@stenhousejr,@kylelarson42,@stenhousejr",9
2016-06-13 22:32:17,278917,1227,56222,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42,@stenhousejr,@kylelarson42,@stenhousejr",9
2016-06-13 22:32:55,278917,1227,56222,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42,@stenhousejr,@kylelarson42,@stenhousejr",9
2016-06-15 11:39:46,279560,1282,60246,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42,@stenhousejr,@kylelarson42",8
2016-06-15 11:40:02,279560,1282,60246,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42,@stenhousejr,@kylelarson42",8
2016-06-15 17:26:59,279632,1160,58655,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42",6
2016-06-15 17:27:00,279632,1160,58655,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42",6
2016-06-15 17:27:00,279632,1160,58655,"#cmtawards,#cmtawards,#10",3,"@cmt,@stenhousejr,@cmt,@kelliepickler,@stenhousejr,@kylelarson42",6
2016-06-21 18:20:13,282357,571,54904,"#worldyogaday,#10",2,"@chelseykorus,@wanderlustfest,@wanderlustfest,@wanderlustfest,@shannon.algeo,@airealyoga,@dylanwerneryoga,@chelseykorus,@chelseykorus,@thorpe_143",10
2016-06-21 18:20:24,282357,571,54904,"#worldyogaday,#10",2,"@chelseykorus,@wanderlustfest,@wanderlustfest,@wanderlustfest,@shannon.algeo,@airealyoga,@dylanwerneryoga,@chelseykorus,@chelseykorus,@thorpe_143",10
2016-07-02 22:05:40,282357,571,54904,"#worldyogaday,#10",2,"@chelseykorus,@wanderlustfest,@wanderlustfest,@wanderlustfest,@shannon.algeo,@airealyoga,@dylanwerneryoga,@chelseykorus,@chelseykorus,@thorpe_143",10
2016-07-15 17:01:53,282357,571,54904,"#worldyogaday,#10",2,"@chelseykorus,@wanderlustfest,@wanderlustfest,@wanderlustfest,@shannon.algeo,@airealyoga,@dylanwerneryoga,@chelseykorus,@chelseykorus,@thorpe_143",10
2016-08-26 18:28:08,310525,1871,71198,"#nationaldogday,#Cessna,#nokidhungry,#nokidhungry,#10",5,"@stenhousejr,@nationwideinsurance,@chelseykorus,@williamssonoma,@williamssonoma",5
2016-10-18 20:28:53,325763,1430,64226,"#fall,#10",2,"@upsidedownmama,@andreamariko,@stenhousejr,@upsidedownmama,@cyogalab",5
2017-01-19 06:55:13,344727,1533,92748,"#chilibowl,#chilibowl,#10",3,"@prettyintensebydanica,@suiteonestudio,@warriorbydanica,@hsn,@stenhousejr,@driven2save,@naturesbakery,@prettyintensebydanica.,@prettyintensebydanica,@prettyintensebydanica.,@scottmcdermott_,@alimac1924,@fixsandi,@scottmcdermott_,@fixsandi,@alimac1924,@stenhousejr,@foxsports,@nascar",19
2017-01-19 07:18:05,344727,1533,92748,"#chilibowl,#chilibowl,#10",3,"@prettyintensebydanica,@suiteonestudio,@warriorbydanica,@hsn,@stenhousejr,@driven2save,@naturesbakery,@prettyintensebydanica.,@prettyintensebydanica,@prettyintensebydanica.,@scottmcdermott_,@alimac1924,@fixsandi,@scottmcdermott_,@fixsandi,@alimac1924,@stenhousejr,@foxsports,@nascar",19
2017-10-03 11:15:40,456510,2852,136446,"#ExcedrinWorks,#partner,#neverforget,#danicaxhsn",4,"@hsn,@warriorbydanica,@hsn,@chicagolndspdwy,@trishayearwood,@tanyapoppett.,@Excedrin,@warriorbydanica,@hsn",9
2017-10-03 11:15:41,456510,2852,136446,"#ExcedrinWorks,#partner,#neverforget,#danicaxhsn",4,"@hsn,@warriorbydanica,@hsn,@chicagolndspdwy,@trishayearwood,@tanyapoppett.,@Excedrin,@warriorbydanica,@hsn",9
2018-01-06 16:52:12,489532,4105,191988,#pitribe,1,"@prettyintensebydanica,@aaronbrockett,@warriorbydanica.,@prettyintensebydanica,@abcthechew,@prettyintensebydanica,@somniumwine,@warriorbydanica.,@prettyintensebydanica,@Brooke_selman,@chase.selman,@somniumwine,@usatoday,@warriorbydanica,@hautelook,@prettyintensebydanica,@warriorbydanica,@somniumwine",18
2018-01-06 16:52:13,489532,4105,191988,#pitribe,1,"@prettyintensebydanica,@aaronbrockett,@warriorbydanica.,@prettyintensebydanica,@abcthechew,@prettyintensebydanica,@somniumwine,@warriorbydanica.,@prettyintensebydanica,@Brooke_selman,@chase.selman,@somniumwine,@usatoday,@warriorbydanica,@hautelook,@prettyintensebydanica,@warriorbydanica,@somniumwine",18
2018-03-08 12:43:50,562023,4245,206928,"#danicadouble,#danicadouble,#daytonaday,#danicadouble,#danicadouble,#danicadouble,#danicadouble",7,"@crossfit,@richfroning,@jonferrey,@playerstribune,@godaddy,@jonferrey,@playerstribune,@godaddy,@jonferrey,@playerstribune,@godaddy,@jonferrey,@playerstribune,@godaddy,@jonferrey,@playerstribune,@godaddy,@jonferrey,@playerstribune,@godaddy,@barnesandnoble.,@jonferrey,@playerstribune,@godaddy,@disupdates,@prettyintensebydanica,@warriorbydanica,@somniumwine",28
2018-06-13 00:04:10,600388,5283,280875,"#espys,#tbt,#charity,#danicadouble",4,"@bigmachinemotorsports,@somniumwine,@auctionnapa,@somniumwine,@auctionnapa,@somniumwine,@auctionnapa,@somniumwine,@gamblefamilyvineyards,@amizetta,@loganhollowelljewelry,@somniumwine,@scottdixon9,@prettyintensebydanica,@warriorbydanica,@somniumwine",16
