Date,Follower_count,Comment_count,Like_count,Hashtags,Hashtag_count,Mentions,Mention_count
2020-11-10 21:27:32,9446,,,"#contagionmyth,#medicalfreedom,#bonebroth,#wapf,#glyphosate,#stockup",6,@drtommyjohn,1
2020-11-13 15:21:33,10100,,,"#contagionmyth,#medicalfreedom,#badscience,#coronaviruspandemic,#covid_19,#coronavirus,#bonebroth,#wapf,#glyphosate,#stockup",10,@drtommyjohn,1
