Date,Follower_count,Comment_count,Like_count,Hashtags,Hashtag_count,Mentions,Mention_count
2016-03-20 15:59:22,2644,76,1254,"#Nootropics,#Mindset,#Productivity,#QS,#QuantifiedSelf,#Supplements,#BrainHealth,#BrainFitness,#CognitiveSupport,#BrainBoost,#Wellness,#Fitness,#Vitamins,#Qigong,#meditation,#massage,#practice,#habits,#BehaviorChange,#Breathwork,#Mindset,#Fitness,#Wellness,#Neurofeedback,#MindFitness,#wellnesscoach,#coaching,#behaviorchange,#technology,#mindset,#meditation,#Qigong,#1,#drjohngray,#marsvenus,#sex,#relationships,#couples,#brainhealth,#wellness,#selflove,#brainfitness,#mom,#ADHD,#Sexaddiction,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#momfitness,#Stress,#paleo,#nutrition,#mealprep,#momlife,#nutrients,#cooking,#mealpreparation,#habits,#health,#womenarefromvenus,#menarefrommars,#relationship,#health,#wellness,#brainhealth,#wellnessforceradio,#Wellness,#WellnessForceRadio,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#momfitness,#paleo,#nutrition,#mealprep,#momlife,#nutrients,#cooking,#mealpreparation,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#Neurofeedback,#QEEG,#wellnesscoach,#coaching,#tracker,#technology,#mindset,#meditation,#mindset,#motivation,#wellness,#yoga,#breathe,#sick,#cold,#bonebroth,#magnesium,#MitochondrialDensity,#Fitness,#healing,#nutrition,#mindset,#wellness,#drive,#heart,#dreams,#love,#passion,#motivation,#motivations,#WellnessForceRadio,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#momfitness,#paleo,#nutrition,#mealprep,#momlife,#nutrients,#cooking,#mealpreparation,#foodie,#food,#bulletproof,#nootropics,#CES2016,#FitTechCES,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#wellnesscoach,#coaching,#momfitness,#tracker,#technology,#mindset,#meditation,#Repost,#Generosity,#Integrity,#Patience,#Inspired,#Mindfulness,#Commitment,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#wellnesscoach,#coaching,#momfitness,#tracker,#technology,#mindset,#meditation,#cognition,#nootropics,#brainhealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#wellnesscoach,#coaching,#momfitness,#tracker,#technology,#mindset,#meditation,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#wellnesscoach,#coaching,#momfitness,#tracker,#technology,#mindset,#meditation,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#Repost,#wellness,#sandiegoyoga,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#health,#EmotionalIntelligence,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#emotionalfitness,#WellnessForceRadio,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#momfitness,#paleo,#nutrition,#depression,#medicalmarijuana,#meditation,#tarot,#paleodiet,#FreeFriday,#podcast,#itunes,#wellness,#fitness,#health,#friday,#instagood,#instapic,#podcasting,#review,#videography,#Repost,#addiction,#addictionrecovery,#eatingdisorder,#eatingdisorderrecovery,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#WinterWellness,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#holidaywellspent,#christmas,#hanukkah,#holidaycheer,#diet,#supplements,#fiber,#paleo,#organic",339,"@smartdrugsmarts,@wellnessforce,@angela_martindale,@WellnessForce,@wellnessforce,@peakbrainla,@trubrain,@wellnessforce,@WellnessForce,@theflavorchef,@wellnessforce,@PrepDish,@SmartDrugSmarts,@trent_sd,@david_zappasodi,@thezengirl,@WellnessForce,@smartdrugsmarts,@wellnessforce,@bulletproofcoffee,@david_zappasodi,@openskyfitness,@trent_sd,@WellnessForce,@WellnessForce,@trent_sd,@WellnessForce,@spire.io",28
2016-03-20 15:59:28,,,,,,,
2016-03-20 15:59:34,2644,76,1254,"#Nootropics,#Mindset,#Productivity,#QS,#QuantifiedSelf,#Supplements,#BrainHealth,#BrainFitness,#CognitiveSupport,#BrainBoost,#Wellness,#Fitness,#Vitamins,#Qigong,#meditation,#massage,#practice,#habits,#BehaviorChange,#Breathwork,#Mindset,#Fitness,#Wellness,#Neurofeedback,#MindFitness,#wellnesscoach,#coaching,#behaviorchange,#technology,#mindset,#meditation,#Qigong,#1,#drjohngray,#marsvenus,#sex,#relationships,#couples,#brainhealth,#wellness,#selflove,#brainfitness,#mom,#ADHD,#Sexaddiction,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#momfitness,#Stress,#paleo,#nutrition,#mealprep,#momlife,#nutrients,#cooking,#mealpreparation,#habits,#health,#womenarefromvenus,#menarefrommars,#relationship,#health,#wellness,#brainhealth,#wellnessforceradio,#Wellness,#WellnessForceRadio,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#momfitness,#paleo,#nutrition,#mealprep,#momlife,#nutrients,#cooking,#mealpreparation,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#Neurofeedback,#QEEG,#wellnesscoach,#coaching,#tracker,#technology,#mindset,#meditation,#mindset,#motivation,#wellness,#yoga,#breathe,#sick,#cold,#bonebroth,#magnesium,#MitochondrialDensity,#Fitness,#healing,#nutrition,#mindset,#wellness,#drive,#heart,#dreams,#love,#passion,#motivation,#motivations,#WellnessForceRadio,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#momfitness,#paleo,#nutrition,#mealprep,#momlife,#nutrients,#cooking,#mealpreparation,#foodie,#food,#bulletproof,#nootropics,#CES2016,#FitTechCES,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#wellnesscoach,#coaching,#momfitness,#tracker,#technology,#mindset,#meditation,#Repost,#Generosity,#Integrity,#Patience,#Inspired,#Mindfulness,#Commitment,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#wellnesscoach,#coaching,#momfitness,#tracker,#technology,#mindset,#meditation,#cognition,#nootropics,#brainhealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#wellnesscoach,#coaching,#momfitness,#tracker,#technology,#mindset,#meditation,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#wellnesscoach,#coaching,#momfitness,#tracker,#technology,#mindset,#meditation,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#Repost,#wellness,#sandiegoyoga,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#health,#EmotionalIntelligence,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#emotionalfitness,#WellnessForceRadio,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#momfitness,#paleo,#nutrition,#depression,#medicalmarijuana,#meditation,#tarot,#paleodiet,#FreeFriday,#podcast,#itunes,#wellness,#fitness,#health,#friday,#instagood,#instapic,#podcasting,#review,#videography,#Repost,#addiction,#addictionrecovery,#eatingdisorder,#eatingdisorderrecovery,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#WinterWellness,#DigitalHealth,#WearableTechnology,#WellnessTechnology,#FitnessTracker,#BehaviorChange,#Wearables,#Mindset,#Fitness,#Wellness,#newmom,#coaching,#momfitness,#tracker,#technology,#holidaywellspent,#christmas,#hanukkah,#holidaycheer,#diet,#supplements,#fiber,#paleo,#organic",339,"@smartdrugsmarts,@wellnessforce,@angela_martindale,@WellnessForce,@wellnessforce,@peakbrainla,@trubrain,@wellnessforce,@WellnessForce,@theflavorchef,@wellnessforce,@PrepDish,@SmartDrugSmarts,@trent_sd,@david_zappasodi,@thezengirl,@WellnessForce,@smartdrugsmarts,@wellnessforce,@bulletproofcoffee,@david_zappasodi,@openskyfitness,@trent_sd,@WellnessForce,@WellnessForce,@trent_sd,@WellnessForce,@spire.io",28
2016-11-05 06:55:32,3328,41,514,"#running,#wellness,#strong,#gratitude,#testosterone,#bulletproof,#emotional,#health,#bloodtest,#bulletproof,#health,#wellness,#wellness,#wellness,#dreams,#health,#Repost,#NewStory,#WellnessForceRadio,#inspiration,#transformation,#wellness,#workouts,#movement,#fitness,#exercise,#pain,#Repost,#KuteBlackson,#beyourself,#kuteblackson,#yoga,#meditation,#larryking,#larrykingnow,#livingforlove,#money,#selflove,#wellness,#Vipassana,#meditation,#JoshuaTree",42,"@WellnessForce,@Saucony,@RunnersConnect,@tinamuir88,@wellnessforce,@bonniekelly.me,@david_zappasodi,@trent_sd,@wellnessforce,@WellnessFX,@WellnessForce,@ryanyokome,@WellnessForce,@drewcanole,@shannon.werner,@shannamota,@Organifi,@trent_sd,@TychoMusic,@drewcanole,@wellnessforce,@organifi,@fitnessexplorer,@WellnessForce,@kuteblackson,@ryanyokome,@WellnessForce,@WellnessForce,@scottcolby,@pencilsofpromise,@trisarahtops76,@jakeducey,@realkaranbajaj,@WellnessForce",34
2016-11-05 06:55:42,,,,,,,
2016-11-05 06:55:46,3328,41,514,"#running,#wellness,#strong,#gratitude,#testosterone,#bulletproof,#emotional,#health,#bloodtest,#bulletproof,#health,#wellness,#wellness,#wellness,#dreams,#health,#Repost,#NewStory,#WellnessForceRadio,#inspiration,#transformation,#wellness,#workouts,#movement,#fitness,#exercise,#pain,#Repost,#KuteBlackson,#beyourself,#kuteblackson,#yoga,#meditation,#larryking,#larrykingnow,#livingforlove,#money,#selflove,#wellness,#Vipassana,#meditation,#JoshuaTree",42,"@WellnessForce,@Saucony,@RunnersConnect,@tinamuir88,@wellnessforce,@bonniekelly.me,@david_zappasodi,@trent_sd,@wellnessforce,@WellnessFX,@WellnessForce,@ryanyokome,@WellnessForce,@drewcanole,@shannon.werner,@shannamota,@Organifi,@trent_sd,@TychoMusic,@drewcanole,@wellnessforce,@organifi,@fitnessexplorer,@WellnessForce,@kuteblackson,@ryanyokome,@WellnessForce,@WellnessForce,@scottcolby,@pencilsofpromise,@trisarahtops76,@jakeducey,@realkaranbajaj,@WellnessForce",34
2016-12-28 14:53:25,3328,41,514,"#running,#wellness,#strong,#gratitude,#testosterone,#bulletproof,#emotional,#health,#bloodtest,#bulletproof,#health,#wellness,#wellness,#wellness,#dreams,#health,#Repost,#NewStory,#WellnessForceRadio,#inspiration,#transformation,#wellness,#workouts,#movement,#fitness,#exercise,#pain,#Repost,#KuteBlackson,#beyourself,#kuteblackson,#yoga,#meditation,#larryking,#larrykingnow,#livingforlove,#money,#selflove,#wellness,#Vipassana,#meditation,#JoshuaTree",42,"@WellnessForce,@Saucony,@RunnersConnect,@tinamuir88,@wellnessforce,@bonniekelly.me,@david_zappasodi,@trent_sd,@wellnessforce,@WellnessFX,@WellnessForce,@ryanyokome,@WellnessForce,@drewcanole,@shannon.werner,@shannamota,@Organifi,@trent_sd,@TychoMusic,@drewcanole,@wellnessforce,@organifi,@fitnessexplorer,@WellnessForce,@kuteblackson,@ryanyokome,@WellnessForce,@WellnessForce,@scottcolby,@pencilsofpromise,@trisarahtops76,@jakeducey,@realkaranbajaj,@WellnessForce",34
