Date,Follower_count,Comment_count,Like_count,Hashtags,Hashtag_count,Mentions,Mention_count
2016-08-08 15:07:16,437,1,155,"#measles,#BeClearonCancer,#10MinuteShakeUp,#PHEHealthMatters,#VitaminD,#tdf,#letour,#PHEHealthMatters,#PokemonGo,#HeatHealthWatch,#BeClearOnCancer,#10MinuteShakeUp,#change4life",13,"@huffingtonpost,@tomdaley1994",2
2017-08-22 22:54:51,,,,,,,
